,X,latency,values.getpoints,values.averagepoint,values.rad,id,block,optimalr,optimalt,optimalp,time,timesensitivity,indexp
662,662,2307,-5,28.85019649,0.951529481,e,3,0.700813476,2.106273382,13.21812345,2.307,0.200726618,-0.37826852
663,663,2196,17.62622973,11.92509824,1.153121146,e,3,0.700813476,2.106273382,13.21812345,2.196,0.089726618,1.333489568
664,664,2168,21.97387883,13.8254754,0.313971973,e,3,0.700813476,2.106273382,13.21812345,2.168,0.061726618,1.662405327
665,665,2301,-5,15.86257626,0.321750554,e,3,0.700813476,2.106273382,13.21812345,2.301,0.194726618,-0.37826852
666,666,2409,-5,11.69006101,0.337186721,e,3,0.700813476,2.106273382,13.21812345,2.409,0.302726618,-0.37826852
667,667,2085,17.70444449,8.908384174,0.592745651,e,3,0.700813476,2.106273382,13.21812345,2.085,-0.021273382,1.339406804
668,668,2172,21.65793057,10.16496422,0.791386116,e,3,0.700813476,2.106273382,13.21812345,2.172,0.065726618,1.63850267
669,669,2192,25.46765588,11.60158501,0.619906668,e,3,0.700813476,2.106273382,13.21812345,2.192,0.085726618,1.926722502
670,670,2505,-5,13.14225955,0.444169553,e,3,0.700813476,2.106273382,13.21812345,2.505,0.398726618,-0.37826852
671,671,2205,26.35106041,11.3280336,0.611657496,e,3,0.700813476,2.106273382,13.21812345,2.205,0.098726618,1.993555326
672,672,2190,27.04890172,12.69376331,0.295328742,e,3,0.700813476,2.106273382,13.21812345,2.19,0.083726618,2.046349606
673,673,2129,12.1490051,13.89002484,0.306450218,e,3,0.700813476,2.106273382,13.21812345,2.129,0.022726618,0.919117237
674,674,2508,-5,13.75610025,0.275757907,e,3,0.700813476,2.106273382,13.21812345,2.508,0.401726618,-0.37826852
675,675,2260,34.89222246,12.4163788,0.458816729,e,3,0.700813476,2.106273382,13.21812345,2.26,0.153726618,2.639725873
676,676,2294,29.49620538,13.91476838,0.596279314,e,3,0.700813476,2.106273382,13.21812345,2.294,0.187726618,2.231497193
677,677,2139,12.43272212,14.88860819,0.288627584,e,3,0.700813476,2.106273382,13.21812345,2.139,0.032726618,0.94058148
678,678,2183,25.167628,14.7441443,0.607985668,e,3,0.700813476,2.106273382,13.21812345,2.183,0.076726618,1.904024281
679,679,2240,32.39450806,15.32322673,0.485757028,e,3,0.700813476,2.106273382,13.21812345,2.24,0.133726618,2.450764527
680,680,2185,27.06726277,16.22171522,0.325034615,e,3,0.700813476,2.106273382,13.21812345,2.185,0.078726618,2.047738688
681,681,1835,8.85E-12,16.7639926,0.19739556,e,3,0.700813476,2.106273382,13.21812345,1.835,-0.271273382,6.70E-13
682,682,2247,42.28339595,15.96570724,0.319227431,e,3,0.700813476,2.106273382,13.21812345,2.247,0.140726618,3.198895525
683,683,2420,-5,17.16196582,0.318394862,e,3,0.700813476,2.106273382,13.21812345,2.42,0.313726618,-0.37826852
684,684,2509,-5,16.19840208,0.501604054,e,3,0.700813476,2.106273382,13.21812345,2.509,0.402726618,-0.37826852
685,685,1834,5.875247671,15.31513533,0.757818951,e,3,0.700813476,2.106273382,13.21812345,1.834,-0.272273382,0.444484249
686,686,2071,16.71613565,14.93753982,0.607904434,e,3,0.700813476,2.106273382,13.21812345,2.071,-0.035273382,1.26463758
687,687,1924,0.0440889,15.00594736,0.301619046,e,3,0.700813476,2.106273382,13.21812345,1.924,-0.182273382,0.003335489
688,688,2317,-5,14.45180445,0.438190147,e,3,0.700813476,2.106273382,13.21812345,2.317,0.210726618,-0.37826852
689,689,2204,32.07135833,13.75709715,0.334843096,e,3,0.700813476,2.106273382,13.21812345,2.204,0.097726618,2.426317053
690,690,2379,-5,14.3886234,0.308615021,e,3,0.700813476,2.106273382,13.21812345,2.379,0.272726618,-0.37826852
691,691,1655,0,NA,0.1,e,4,0.700813476,2.106273382,13.21812345,1.655,-0.451273382,0
692,692,2047,0.001461885,0,0.181593061,e,4,0.700813476,2.106273382,13.21812345,2.047,-0.059273382,0.000110597
693,693,2019,0.710495028,0.000730942,0.290510721,e,4,0.700813476,2.106273382,13.21812345,2.019,-0.087273382,0.053751581
694,694,2189,28.35338579,0.237318971,0.457587077,e,4,0.700813476,2.106273382,13.21812345,2.189,0.082726618,2.145038658
695,695,1994,5.98E-11,7.266335677,0.146543382,e,4,0.700813476,2.106273382,13.21812345,1.994,-0.112273382,4.52E-12
696,696,2085,17.194897,5.813068541,0.554564368,e,4,0.700813476,2.106273382,13.21812345,2.085,-0.021273382,1.300857649
697,697,2327,-5,7.710039951,0.438260078,e,4,0.700813476,2.106273382,13.21812345,2.327,0.220726618,-0.37826852
698,698,2321,-5,5.894319958,0.450017722,e,4,0.700813476,2.106273382,13.21812345,2.321,0.214726618,-0.37826852
699,699,2181,21.21524369,4.532529963,0.262994732,e,4,0.700813476,2.106273382,13.21812345,2.181,0.074726618,1.605011768
700,700,2501,-5,6.386164821,0.21293835,e,4,0.700813476,2.106273382,13.21812345,2.501,0.394726618,-0.37826852
701,701,2370,-5,5.247548339,0.246236524,e,4,0.700813476,2.106273382,13.21812345,2.37,0.263726618,-0.37826852
702,702,2290,53.91804463,4.315953035,0.273008703,e,4,0.700813476,2.106273382,13.21812345,2.29,0.183726618,4.079099793
703,703,2245,46.21028254,8.449460669,0.249747019,e,4,0.700813476,2.106273382,13.21812345,2.245,0.138726618,3.495979041
704,704,2137,8.436894734,11.35413927,0.257724945,e,4,0.700813476,2.106273382,13.21812345,2.137,0.030726618,0.638282338
705,705,2356,-5,11.14576466,0.270403864,e,4,0.700813476,2.106273382,13.21812345,2.356,0.249726618,-0.37826852
706,706,2278,35.92391224,10.06938035,0.454247181,e,4,0.700813476,2.106273382,13.21812345,2.278,0.171726618,2.717777026
707,707,2384,-5,11.6852886,0.629946152,e,4,0.700813476,2.106273382,13.21812345,2.384,0.277726618,-0.37826852
708,708,2147,13.80840392,10.70380103,0.284344164,e,4,0.700813476,2.106273382,13.21812345,2.147,0.040726618,1.044656904
709,709,2473,-5,10.87627897,0.441506706,e,4,0.700813476,2.106273382,13.21812345,2.473,0.366726618,-0.37826852
710,710,2146,22.78090839,10.04068534,0.588853667,e,4,0.700813476,2.106273382,13.21812345,2.146,0.039726618,1.723460102
711,711,2121,8.578977518,10.67769649,0.285713032,e,4,0.700813476,2.106273382,13.21812345,2.121,0.014726618,0.649031426
712,712,2211,30.92809103,10.57775749,0.241680522,e,4,0.700813476,2.106273382,13.21812345,2.211,0.104726618,2.339824647
713,713,2160,15.72803177,11.50277265,0.271835871,e,4,0.700813476,2.106273382,13.21812345,2.16,0.053726618,1.189883861
714,714,2458,-5,11.68647957,0.287336605,e,4,0.700813476,2.106273382,13.21812345,2.458,0.351726618,-0.37826852
715,715,2009,0.006158301,10.99120959,0.216281603,e,4,0.700813476,2.106273382,13.21812345,2.009,-0.097273382,0.000465898
716,716,2221,33.59398026,10.55180754,0.410443429,e,4,0.700813476,2.106273382,13.21812345,2.221,0.114726618,2.541509042
717,717,2303,-5,11.43804495,0.460015664,e,4,0.700813476,2.106273382,13.21812345,2.303,0.196726618,-0.37826852
718,718,2293,60.53390995,10.82922847,0.238064883,e,4,0.700813476,2.106273382,13.21812345,2.293,0.186726618,4.57961451
719,719,2084,17.46922975,12.60439567,0.579918705,e,4,0.700813476,2.106273382,13.21812345,2.084,-0.022273382,1.321611938
720,720,1971,2.713694753,12.77214857,0.411671343,e,4,0.700813476,2.106273382,13.21812345,1.971,-0.135273382,0.20530106
721,721,2254,43.17168276,NA,0.324379821,e,5,0.700813476,2.106273382,13.21812345,2.254,0.147726618,3.266097712
722,722,2138,18.12297856,43.17168276,0.359486746,e,5,0.700813476,2.106273382,13.21812345,2.138,0.031726618,1.371070457
723,723,2220,36.41082799,30.64733066,0.280887454,e,5,0.700813476,2.106273382,13.21812345,2.22,0.113726618,2.754614006
724,724,2223,37.41440832,32.56849643,0.274167451,e,5,0.700813476,2.106273382,13.21812345,2.223,0.116726618,2.830538575
725,725,2151,9.81722217,33.77997441,0.244978663,e,5,0.700813476,2.106273382,13.21812345,2.151,0.044726618,0.742709221
726,726,2238,43.54479744,28.98742396,0.22889199,e,5,0.700813476,2.106273382,13.21812345,2.238,0.131726618,3.29432522
727,727,2089,1.087722129,31.41365287,0.233743181,e,5,0.700813476,2.106273382,13.21812345,2.089,-0.017273382,0.082290208
728,728,2293,45.9779885,27.08137705,0.334385261,e,5,0.700813476,2.106273382,13.21812345,2.293,0.186726618,3.478405136
729,729,2346,-5,29.44345348,0.355635884,e,5,0.700813476,2.106273382,13.21812345,2.346,0.239726618,-0.37826852
730,730,2055,6.42E-08,25.6164031,0.138270597,e,5,0.700813476,2.106273382,13.21812345,2.055,-0.051273382,4.86E-09
731,731,1988,0.000763999,23.05476279,0.210598406,e,5,0.700813476,2.106273382,13.21812345,1.988,-0.118273382,5.78E-05
732,732,2283,53.09414008,20.95894472,0.274256009,e,5,0.700813476,2.106273382,13.21812345,2.283,0.176726618,4.016768362
733,733,2056,0.171037029,23.63687767,0.225038286,e,5,0.700813476,2.106273382,13.21812345,2.056,-0.050273382,0.012939585
734,734,2408,-5,21.831813,0.286511494,e,5,0.700813476,2.106273382,13.21812345,2.408,0.301726618,-0.37826852
735,735,2238,35.51849318,19.91525493,0.413197843,e,5,0.700813476,2.106273382,13.21812345,2.238,0.131726618,2.687105572
736,736,2116,4.341023155,20.95547081,0.250740443,e,5,0.700813476,2.106273382,13.21812345,2.116,0.009726618,0.328414481
737,737,2018,0.002786107,19.91706784,0.203537303,e,5,0.700813476,2.106273382,13.21812345,2.018,-0.088273382,0.000210779
738,738,2385,-5,18.7456395,0.30240898,e,5,0.700813476,2.106273382,13.21812345,2.385,0.278726618,-0.37826852
739,739,2948,-5,17.4264373,0.229331654,e,5,0.700813476,2.106273382,13.21812345,2.948,0.841726618,-0.37826852
740,740,2144,17.64845784,16.2460985,0.333634545,e,5,0.700813476,2.106273382,13.21812345,2.144,0.037726618,1.335171207
741,741,2390,-5,16.31621647,0.295551985,e,5,0.700813476,2.106273382,13.21812345,2.39,0.283726618,-0.37826852
742,742,2449,-5,15.30115854,0.296472592,e,5,0.700813476,2.106273382,13.21812345,2.449,0.342726618,-0.37826852
743,743,1966,0,14.37837861,0.1,e,5,0.700813476,2.106273382,13.21812345,1.966,-0.140273382,0
744,744,2182,27.76275862,13.75323171,0.407352238,e,5,0.700813476,2.106273382,13.21812345,2.182,0.075726618,2.100355525
745,745,2061,4.903362866,14.336962,0.334736837,e,5,0.700813476,2.106273382,13.21812345,2.061,-0.045273382,0.370957563
746,746,2463,-5,13.95961803,0.405928772,e,5,0.700813476,2.106273382,13.21812345,2.463,0.356726618,-0.37826852
747,747,2063,5.572808188,13.23040195,0.342265071,e,5,0.700813476,2.106273382,13.21812345,2.063,-0.043273382,0.421603582
748,748,2289,38.2449725,12.94678737,0.422494386,e,5,0.700813476,2.106273382,13.21812345,2.289,0.182726618,2.893373832
749,749,2380,-5,13.85029398,0.412706782,e,5,0.700813476,2.106273382,13.21812345,2.38,0.273726618,-0.37826852
750,750,2151,7.968246296,13.20028384,0.231829765,e,5,0.700813476,2.106273382,13.21812345,2.151,0.044726618,0.602827347
751,751,1970,6.729595825,0,0.525528158,f,1,0.513664773,2.163018013,16.56194297,1.97,-0.193018013,0.406328885
752,752,2052,1.472490195,6.729595825,0.28185362,f,1,0.513664773,2.163018013,16.56194297,2.052,-0.111018013,0.088908059
753,753,2130,19.91264813,4.10104301,0.433527596,f,1,0.513664773,2.163018013,16.56194297,2.13,-0.033018013,1.202313531
754,754,1852,0.257819702,9.37157805,0.408710181,f,1,0.513664773,2.163018013,16.56194297,1.852,-0.311018013,0.015566996
755,755,2145,20.69731465,7.093138463,0.790049293,f,1,0.513664773,2.163018013,16.56194297,2.145,-0.018018013,1.249691216
756,756,2189,24.72411257,9.8139737,0.649449485,f,1,0.513664773,2.163018013,16.56194297,2.189,0.025981987,1.492826815
757,757,2061,12.64667864,12.29899685,0.477831055,f,1,0.513664773,2.163018013,16.56194297,2.061,-0.102018013,0.763598731
758,758,1940,2.825949725,12.34866567,0.456128954,f,1,0.513664773,2.163018013,16.56194297,1.94,-0.223018013,0.170629118
759,759,1948,7.235013028,11.15832618,0.585183062,f,1,0.513664773,2.163018013,16.56194297,1.948,-0.215018013,0.436845667
760,760,1962,11.24218909,10.7224025,0.732308002,f,1,0.513664773,2.163018013,16.56194297,1.962,-0.201018013,0.67879651
761,761,2186,22.6227515,10.77438116,0.759642736,f,1,0.513664773,2.163018013,16.56194297,2.186,0.022981987,1.365947917
762,762,2107,19.66094167,11.85150573,0.661043169,f,1,0.513664773,2.163018013,16.56194297,2.107,-0.056018013,1.187115649
763,763,2358,-5,12.50229206,0.617541562,f,1,0.513664773,2.163018013,16.56194297,2.358,0.194981987,-0.301896946
764,764,1956,7.156784152,11.1559619,0.566227461,f,1,0.513664773,2.163018013,16.56194297,1.956,-0.207018013,0.432122256
765,765,2146,21.94568434,10.87030635,0.681560125,f,1,0.513664773,2.163018013,16.56194297,2.146,-0.017018013,1.325067015
766,766,2050,16.09120752,11.60866488,0.704855292,f,1,0.513664773,2.163018013,16.56194297,2.05,-0.113018013,0.971577281
767,767,2137,10.06537509,11.8888238,0.271419962,f,1,0.513664773,2.163018013,16.56194297,2.137,-0.026018013,0.6077412
768,768,2232,33.52223622,11.78156211,0.443876174,f,1,0.513664773,2.163018013,16.56194297,2.232,0.068981987,2.024052147
769,769,2295,34.47031504,12.98937734,0.485226993,f,1,0.513664773,2.163018013,16.56194297,2.295,0.131981987,2.081296567
770,770,2140,0.205560214,14.119953,0.160129199,f,1,0.513664773,2.163018013,16.56194297,2.14,-0.023018013,0.0124116
771,771,2279,37.98611417,13.42423336,0.422124212,f,1,0.513664773,2.163018013,16.56194297,2.279,0.115981987,2.293578371
772,772,2164,25.1299919,14.59384674,0.456240337,f,1,0.513664773,2.163018013,16.56194297,2.164,0.000981987,1.517333561
773,773,2017,6.176025418,15.07276243,0.427431567,f,1,0.513664773,2.163018013,16.56194297,2.017,-0.146018013,0.372904642
774,774,2255,34.66498893,14.68594777,0.457659657,f,1,0.513664773,2.163018013,16.56194297,2.255,0.091981987,2.093050857
775,775,2057,10.90151081,15.51840782,0.446906403,f,1,0.513664773,2.163018013,16.56194297,2.057,-0.106018013,0.658226564
776,776,2129,18.95998957,15.33373194,0.409853405,f,1,0.513664773,2.163018013,16.56194297,2.129,-0.034018013,1.144792589
777,777,2035,1.18263664,15.47320339,0.291805591,f,1,0.513664773,2.163018013,16.56194297,2.035,-0.128018013,0.071406878
778,778,2104,13.81609314,14.94392314,0.386392509,f,1,0.513664773,2.163018013,16.56194297,2.104,-0.059018013,0.834207265
779,779,2099,14.17484102,14.9036435,0.406257284,f,1,0.513664773,2.163018013,16.56194297,2.099,-0.064018013,0.855868242
780,780,2247,37.73250298,14.87851238,0.390227393,f,1,0.513664773,2.163018013,16.56194297,2.247,0.083981987,2.278265482
781,781,2007,3.786522042,NA,0.390795403,f,2,0.513664773,2.163018013,16.56194297,2.007,-0.156018013,0.228627888
782,782,2059,8.323917152,3.786522042,0.39350874,f,2,0.513664773,2.163018013,16.56194297,2.059,-0.104018013,0.502593033
783,783,1987,5.321809517,6.055219597,0.457568657,f,2,0.513664773,2.163018013,16.56194297,1.987,-0.176018013,0.321327608
784,784,2346,-5,5.81074957,0.459039347,f,2,0.513664773,2.163018013,16.56194297,2.346,0.182981987,-0.301896946
785,785,2115,20.2289338,3.108062178,0.588925113,f,2,0.513664773,2.163018013,16.56194297,2.115,-0.048018013,1.221410666
786,786,1834,2.020823669,6.532236501,0.560753711,f,2,0.513664773,2.163018013,16.56194297,1.834,-0.329018013,0.122016099
787,787,2193,27.79561164,5.780334363,0.511658733,f,2,0.513664773,2.163018013,16.56194297,2.193,0.029981987,1.678282052
788,788,2124,19.99768023,8.925373974,0.471281049,f,2,0.513664773,2.163018013,16.56194297,2.124,-0.039018013,1.207447717
789,789,2259,33.97130886,10.30941226,0.475695219,f,2,0.513664773,2.163018013,16.56194297,2.259,0.095981987,2.051166878
790,790,2247,32.52752442,12.93851188,0.492780469,f,2,0.513664773,2.163018013,16.56194297,2.247,0.083981987,1.963992056
791,791,2112,18.16935958,14.89741313,0.460493045,f,2,0.513664773,2.163018013,16.56194297,2.112,-0.051018013,1.097054833
792,792,1934,3.137056721,15.19486281,0.474740656,f,2,0.513664773,2.163018013,16.56194297,1.934,-0.229018013,0.189413569
793,793,2170,25.49820585,14.19004564,0.518697281,f,2,0.513664773,2.163018013,16.56194297,2.17,0.006981987,1.539566094
794,794,2139,22.30302362,15.05990411,0.566180671,f,2,0.513664773,2.163018013,16.56194297,2.139,-0.024018013,1.346642943
795,795,2011,11.0952122,15.57726979,0.570270472,f,2,0.513664773,2.163018013,16.56194297,2.011,-0.152018013,0.669922135
796,796,2133,21.76592225,15.27846595,0.570675082,f,2,0.513664773,2.163018013,16.56194297,2.133,-0.030018013,1.31421309
797,797,2175,26.2574746,15.68393197,0.495795794,f,2,0.513664773,2.163018013,16.56194297,2.175,0.011981987,1.585410277
798,798,2300,38.18440683,16.30590507,0.424907311,f,2,0.513664773,2.163018013,16.56194297,2.3,0.136981987,2.30555116
799,799,2264,37.37978298,17.52137739,0.419828435,f,2,0.513664773,2.163018013,16.56194297,2.264,0.100981987,2.256968464
800,800,2104,12.4522505,18.56655663,0.364945674,f,2,0.513664773,2.163018013,16.56194297,2.104,-0.059018013,0.751859279
801,801,2237,36.90935892,18.26084132,0.382818512,f,2,0.513664773,2.163018013,16.56194297,2.237,0.073981987,2.228564546
802,802,2283,47.64221422,19.14886597,0.315421525,f,2,0.513664773,2.163018013,16.56194297,2.283,0.119981987,2.876607793
803,803,2141,13.24958139,20.44401816,0.292098231,f,2,0.513664773,2.163018013,16.56194297,2.141,-0.022018013,0.800001631
804,804,2205,24.06025286,20.13121657,0.213668988,f,2,0.513664773,2.163018013,16.56194297,2.205,0.041981987,1.452743371
805,805,2038,2.255126109,20.29492641,0.316345202,f,2,0.513664773,2.163018013,16.56194297,2.038,-0.125018013,0.136163137
806,806,2281,47.7975355,19.5733344,0.312756521,f,2,0.513664773,2.163018013,16.56194297,2.281,0.117981987,2.885985997
807,807,2415,-5,20.65888059,0.301177326,f,2,0.513664773,2.163018013,16.56194297,2.415,0.251981987,-0.301896946
808,808,2095,7.496090255,19.70855168,0.317635351,f,2,0.513664773,2.163018013,16.56194297,2.095,-0.068018013,0.452609351
809,809,2120,12.71945926,19.27239235,0.332225594,f,2,0.513664773,2.163018013,16.56194297,2.12,-0.043018013,0.767993181
810,810,2228,35.34967962,19.04642914,0.389623207,f,2,0.513664773,2.163018013,16.56194297,2.228,0.064981987,2.134392063
811,811,2021,3.26E-05,NA,0.174215786,f,3,0.513664773,2.163018013,16.56194297,2.021,-0.142018013,1.97E-06
812,812,1987,0.475238503,3.26E-05,0.308169047,f,3,0.513664773,2.163018013,16.56194297,1.987,-0.176018013,0.028694611
813,813,2023,15.08785026,0.237635532,0.800434624,f,3,0.513664773,2.163018013,16.56194297,2.023,-0.140018013,0.910995183
814,814,2185,27.78070529,5.187707108,0.463647609,f,3,0.513664773,2.163018013,16.56194297,2.185,0.021981987,1.677382016
815,815,1978,0.474603683,10.83595665,0.316478196,f,3,0.513664773,2.163018013,16.56194297,1.978,-0.185018013,0.02865628
816,816,2219,31.40578015,8.76368606,0.467223279,f,3,0.513664773,2.163018013,16.56194297,2.219,0.055981987,1.896261822
817,817,2247,37.08908964,12.53736841,0.401378097,f,3,0.513664773,2.163018013,16.56194297,2.247,0.083981987,2.239416577
818,818,2289,45.60347646,16.04475716,0.336674819,f,3,0.513664773,2.163018013,16.56194297,2.289,0.125981987,2.753510053
819,819,2232,37.92828302,19.73959707,0.345266089,f,3,0.513664773,2.163018013,16.56194297,2.232,0.068981987,2.290086561
820,820,2218,35.57284296,21.76056217,0.323425595,f,3,0.513664773,2.163018013,16.56194297,2.218,0.054981987,2.147866529
821,821,2124,17.77168383,23.14179025,0.400922121,f,3,0.513664773,2.163018013,16.56194297,2.124,-0.039018013,1.073043414
822,822,2033,4.586298152,22.65359876,0.370207575,f,3,0.513664773,2.163018013,16.56194297,2.033,-0.130018013,0.276917881
823,823,2247,36.8905011,21.14799038,0.404891786,f,3,0.513664773,2.163018013,16.56194297,2.247,0.083981987,2.227425923
824,824,2152,22.93628108,22.35895274,0.417689427,f,3,0.513664773,2.163018013,16.56194297,2.152,-0.011018013,1.384878641
825,825,2187,27.49936865,22.40019048,0.322585976,f,3,0.513664773,2.163018013,16.56194297,2.187,0.023981987,1.660395082
826,826,2470,-5,22.74013569,0.37372682,f,3,0.513664773,2.163018013,16.56194297,2.47,0.306981987,-0.301896946
827,827,2076,9.43582469,21.00637721,0.379023432,f,3,0.513664773,2.163018013,16.56194297,2.076,-0.087018013,0.569729331
828,828,1917,2.712828914,20.32575647,0.482968876,f,3,0.513664773,2.163018013,16.56194297,1.917,-0.246018013,0.163798953
829,829,2116,18.2326702,19.3472605,0.44464752,f,3,0.513664773,2.163018013,16.56194297,2.116,-0.047018013,1.10087749
830,830,2127,18.88575581,19.28859785,0.416295426,f,3,0.513664773,2.163018013,16.56194297,2.127,-0.036018013,1.1403104
831,831,2111,12.61734988,19.26845575,0.351201938,f,3,0.513664773,2.163018013,16.56194297,2.111,-0.052018013,0.761827879
832,832,2326,-5,18.95173642,0.329294418,f,3,0.513664773,2.163018013,16.56194297,2.326,0.162981987,-0.301896946
833,833,2139,15.6235675,17.86302113,0.321750554,f,3,0.513664773,2.163018013,16.56194297,2.139,-0.024018013,0.943341462
834,834,2112,9.714272649,17.76565358,0.313620652,f,3,0.513664773,2.163018013,16.56194297,2.112,-0.051018013,0.586541849
835,835,2211,33.77615732,17.43017937,0.305745182,f,3,0.513664773,2.163018013,16.56194297,2.211,0.047981987,2.039383747
836,836,2167,24.77038556,18.08401849,0.381538368,f,3,0.513664773,2.163018013,16.56194297,2.167,0.003981987,1.49562075
837,837,2281,43.8018857,18.34118646,0.350664492,f,3,0.513664773,2.163018013,16.56194297,2.281,0.117981987,2.644731103
838,838,2035,3.454040231,19.28417532,0.345354939,f,3,0.513664773,2.163018013,16.56194297,2.035,-0.128018013,0.208552839
839,839,2280,36.92051016,18.71881335,0.438961267,f,3,0.513664773,2.163018013,16.56194297,2.28,0.116981987,2.229237851
840,840,2253,34.36172546,19.34645807,0.461205611,f,3,0.513664773,2.163018013,16.56194297,2.253,0.089981987,2.074739994
841,841,1998,3.22278603,NA,0.389751856,f,4,0.513664773,2.163018013,16.56194297,1.998,-0.165018013,0.194589852
842,842,2152,23.6433162,3.22278603,0.477785484,f,4,0.513664773,2.163018013,16.56194297,2.152,-0.011018013,1.42756899
843,843,2022,6.316525988,13.43305111,0.421892916,f,4,0.513664773,2.163018013,16.56194297,2.022,-0.141018013,0.381387981
844,844,2227,34.16557502,11.06087607,0.415339167,f,4,0.513664773,2.163018013,16.56194297,2.227,0.063981987,2.06289655
845,845,2121,16.9990488,16.83705081,0.394998116,f,4,0.513664773,2.163018013,16.56194297,2.121,-0.042018013,1.026392183
846,846,2256,28.98616068,16.86945041,0.593350146,f,4,0.513664773,2.163018013,16.56194297,2.256,0.092981987,1.750166676
847,847,2276,32.98325622,18.88890212,0.50844949,f,4,0.513664773,2.163018013,16.56194297,2.276,0.112981987,1.991508863
848,848,2194,29.20043104,20.90238128,0.443823688,f,4,0.513664773,2.163018013,16.56194297,2.194,0.030981987,1.76310419
849,849,2289,50.55644178,21.9396375,0.295440837,f,4,0.513664773,2.163018013,16.56194297,2.289,0.125981987,3.052567073
850,850,2340,-5,25.11928242,0.339292614,f,4,0.513664773,2.163018013,16.56194297,2.34,0.176981987,-0.301896946
851,851,2224,36.22377633,22.10735418,0.349473086,f,4,0.513664773,2.163018013,16.56194297,2.224,0.060981987,2.187169488
852,852,1864,0.102489946,23.39066528,0.367573834,f,4,0.513664773,2.163018013,16.56194297,1.864,-0.299018013,0.00618828
853,853,2213,33.89299691,21.449984,0.354511194,f,4,0.513664773,2.163018013,16.56194297,2.213,0.049981987,2.046438451
854,854,2055,1.915130577,22.40713884,0.28897541,f,4,0.513664773,2.163018013,16.56194297,2.055,-0.108018013,0.115634414
855,855,2471,-5,20.94342397,0.290199566,f,4,0.513664773,2.163018013,16.56194297,2.471,0.307981987,-0.301896946
856,856,1921,0.010447853,19.21386237,0.27938191,f,4,0.513664773,2.163018013,16.56194297,1.921,-0.242018013,0.000630835
857,857,2023,7.04139548,18.01364896,0.435353275,f,4,0.513664773,2.163018013,16.56194297,2.023,-0.140018013,0.425155158
858,858,1929,1.632651491,17.36822229,0.425722106,f,4,0.513664773,2.163018013,16.56194297,1.929,-0.234018013,0.0985785
859,859,2171,25.47768569,16.49402391,0.378573078,f,4,0.513664773,2.163018013,16.56194297,2.171,0.007981987,1.538327099
860,860,2149,21.9209051,16.96684821,0.398127916,f,4,0.513664773,2.163018013,16.56194297,2.149,-0.014018013,1.32357086
861,861,2179,22.30418934,17.21455106,0.27938191,f,4,0.513664773,2.163018013,16.56194297,2.179,0.015981987,1.346713328
862,862,2152,19.12923758,17.45691478,0.329358184,f,4,0.513664773,2.163018013,16.56194297,2.152,-0.011018013,1.15501168
863,863,2278,39.22589327,17.53292946,0.403859795,f,4,0.513664773,2.163018013,16.56194297,2.278,0.114981987,2.368435475
864,864,2320,-5,18.4761018,0.428637765,f,4,0.513664773,2.163018013,16.56194297,2.32,0.156981987,-0.301896946
865,865,2101,15.10877184,17.49793089,0.419312173,f,4,0.513664773,2.163018013,16.56194297,2.101,-0.062018013,0.912258415
866,866,2144,20.33486219,17.40236453,0.380017857,f,4,0.513664773,2.163018013,16.56194297,2.144,-0.019018013,1.227806558
867,867,2079,9.576258389,17.5151529,0.375270823,f,4,0.513664773,2.163018013,16.56194297,2.079,-0.084018013,0.578208632
868,868,2423,-5,17.22111977,0.35720866,f,4,0.513664773,2.163018013,16.56194297,2.423,0.259981987,-0.301896946
869,869,2205,32.24371754,16.42750835,0.353512445,f,4,0.513664773,2.163018013,16.56194297,2.205,0.041981987,1.94685597
870,870,1834,0.04305427,16.97289487,0.367362051,f,4,0.513664773,2.163018013,16.56194297,1.834,-0.329018013,0.002599591
871,871,2238,36.25719859,NA,0.398264747,f,5,0.513664773,2.163018013,16.56194297,2.238,0.074981987,2.189187504
872,872,2028,7.201893057,36.25719859,0.429663043,f,5,0.513664773,2.163018013,16.56194297,2.028,-0.135018013,0.434845904
873,873,1973,1.859757726,21.72954582,0.38254511,f,5,0.513664773,2.163018013,16.56194297,1.973,-0.190018013,0.112291036
874,874,2085,15.77669592,15.10628312,0.491552985,f,5,0.513664773,2.163018013,16.56194297,2.085,-0.078018013,0.952587263
875,875,1924,2.248602213,15.27388632,0.456392597,f,5,0.513664773,2.163018013,16.56194297,1.924,-0.239018013,0.135769228
876,876,1955,2.415943441,12.6688295,0.422972381,f,5,0.513664773,2.163018013,16.56194297,1.955,-0.208018013,0.145873189
877,877,2049,10.03447883,10.96001516,0.446566485,f,5,0.513664773,2.163018013,16.56194297,2.049,-0.114018013,0.605875702
878,878,1984,2.478813173,10.82779568,0.388209643,f,5,0.513664773,2.163018013,16.56194297,1.984,-0.179018013,0.149669225
879,879,2428,-5,9.784172868,0.377063203,f,5,0.513664773,2.163018013,16.56194297,2.428,0.264981987,-0.301896946
880,880,1843,0.410730035,8.141486993,0.437115839,f,5,0.513664773,2.163018013,16.56194297,1.843,-0.320018013,0.024799629
881,881,2392,-5,7.368411298,0.384957386,f,5,0.513664773,2.163018013,16.56194297,2.392,0.228981987,-0.301896946
882,882,2066,10.04249416,6.244010271,0.409807477,f,5,0.513664773,2.163018013,16.56194297,2.066,-0.097018013,0.606359663
